time,tas_box,pr_box,spei_4_box,jet_speed_djf,jet_lat_djf,jet_speed_jja,jet_lat_jja,discharge
1950-12-01 00:00:00,270.33206,2.2981002,-0.2528757783081343,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,1360.225806451613
1951-01-01 00:00:00,272.47186,2.9062533,-0.20257421754318206,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,1349.0967741935483
1951-02-01 00:00:00,273.87698,2.599887,0.2543822308973901,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,1446.75
1951-03-01 00:00:00,274.59225,2.700006,-0.33721502255523617,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,1642.8387096774193
1951-04-01 00:00:00,279.84055,1.8814876,-0.514292901061844,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,1775.9666666666667
1951-05-01 00:00:00,283.94925,3.0852988,-0.4381474505856002,5.893496139127955,49.27258107945727,4.3467360206816155,50.207620301747234,2775.25
1951-06-01 00:00:00,287.72388,3.7064154,0.02713237890306748,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,2827.5666666666666
1951-07-01 00:00:00,289.9624,2.8557067,0.09099421203393021,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,2402.2580645161293
1951-08-01 00:00:00,290.45035,2.899372,0.49143750370396505,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,1798.0967741935483
1951-09-01 00:00:00,287.55508,1.9604646,0.047188447329458094,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,1189.8666666666666
1951-10-01 00:00:00,280.0586,0.8263044,-1.1607408437377142,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,821.1290322580645
1951-11-01 00:00:00,278.07297,4.030132,-0.671963809386045,5.893496139127955,49.27258107945727,3.699004472595601,51.23794700003491,946.1333333333333
1951-12-01 00:00:00,272.90393,1.2882421,-1.3363517898926993,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,1128.1935483870968
1952-01-01 00:00:00,270.68655,2.5533998,-1.0969980539241215,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,1051.032258064516
1952-02-01 00:00:00,270.64755,2.5166123,-0.3864118914655283,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,1011.3870967741935
1952-03-01 00:00:00,274.2266,2.8840492,-0.8716050612339952,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,2837.121212121212
1952-04-01 00:00:00,282.5321,2.0879078,-0.533709752254847,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,3381.766666666667
1952-05-01 00:00:00,284.4904,2.4245522,-0.5884651199464475,5.707800651982227,46.808863018659984,3.699004472595601,51.23794700003491,2535.6129032258063
1952-06-01 00:00:00,288.54053,2.915548,-0.4188533293519104,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,2681.9
1952-07-01 00:00:00,291.8588,1.8005003,-0.8773755458333035,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,1649.9032258064517
1952-08-01 00:00:00,291.22308,2.290224,-0.7924960112653008,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,1360.7096774193549
1952-09-01 00:00:00,283.23642,3.8119407,-0.20439363295677407,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,1481.3666666666666
1952-10-01 00:00:00,279.54733,3.4643686,0.024588539473963382,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,1553.15625
1952-11-01 00:00:00,273.67484,3.509998,0.6856422915567961,5.707800651982227,46.808863018659984,4.158629784739696,54.38897576405671,2180.633333333333
1952-12-01 00:00:00,270.66434,2.3843386,0.7190197366540491,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,1941.5483870967741
1953-01-01 00:00:00,269.55798,1.4263868,-0.21835941838539258,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,1135.5806451612902
1953-02-01 00:00:00,271.23578,1.6282368,-0.993701505874306,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,1261.392857142857
1953-03-01 00:00:00,276.47745,0.63288975,-2.102591341096743,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,1446.6774193548388
1953-04-01 00:00:00,281.4377,2.6869497,-1.9935375348597788,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,1801.4
1953-05-01 00:00:00,285.01926,2.712162,-1.5111719565660664,6.549605185168743,54.953274770493735,4.158629784739696,54.38897576405671,2014.8064516129032
1953-06-01 00:00:00,288.22922,4.892927,-0.15948930482950838,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,2252.0666666666666
1953-07-01 00:00:00,290.66425,4.3338876,1.1911864344413967,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,3052.90625
1953-08-01 00:00:00,288.96304,1.9566686,0.9644871350601205,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,2133.8387096774195
1953-09-01 00:00:00,286.64484,1.9646952,0.7110831414836358,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,1104.0666666666666
1953-10-01 00:00:00,282.6838,1.9222919,-0.47605541966943293,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,925.5483870967741
1953-11-01 00:00:00,275.39746,0.51692355,-1.9985747455032543,6.549605185168743,54.953274770493735,3.9840771333615868,50.77842912859767,758.5333333333333
1953-12-01 00:00:00,273.31265,0.9281656,-2.363321221867812,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,608.65625
1954-01-01 00:00:00,266.89346,2.485967,-2.1804199837790823,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,1025.09375
1954-02-01 00:00:00,267.49634,1.0050439,-2.499998394584124,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,830.4642857142857
1954-03-01 00:00:00,276.75827,1.6152163,-2.1159865752094604,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,1190.1612903225807
1954-04-01 00:00:00,278.06973,3.389001,-1.1796709740674736,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,1734.5333333333333
1954-05-01 00:00:00,283.96768,3.747722,-0.6547156992558669,4.018034086869436,56.59628503632398,3.9840771333615868,50.77842912859767,2597.2258064516127
1954-06-01 00:00:00,288.90497,3.771703,0.4827112454538388,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,2482.5333333333333
1954-07-01 00:00:00,287.58362,5.3206687,1.6235360319149557,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,5113.5
1954-08-01 00:00:00,288.72485,3.4401503,1.6360174777641356,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,2107.548387096774
1954-09-01 00:00:00,286.62848,3.164656,1.4892100161985353,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,1632.3333333333333
1954-10-01 00:00:00,281.16867,2.0436325,0.9882112251117242,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,2300.1935483870966
1954-11-01 00:00:00,275.36896,1.1879392,-0.6210453323148728,4.018034086869436,56.59628503632398,4.801861746042305,50.104790649086205,1508.5
1954-12-01 00:00:00,274.09906,3.415521,-0.6314945391148378,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,1676.516129032258
1955-01-01 00:00:00,269.94534,1.926313,-1.1479026584205463,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,2147.3548387096776
1955-02-01 00:00:00,270.70853,2.8950236,-0.7950322983058477,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,1721.0357142857142
1955-03-01 00:00:00,272.9404,1.7384659,-0.5620386854490206,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,1696.8064516129032
1955-04-01 00:00:00,278.67966,2.253037,-1.0498851965194476,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,2910.733333333333
1955-05-01 00:00:00,283.2429,3.2894542,-0.47672000628160816,3.2098583972406414,55.58380642820507,4.801861746042305,50.104790649086205,2822.2258064516127
1955-06-01 00:00:00,287.3693,3.763461,-0.10940081487348531,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,2988.4666666666667
1955-07-01 00:00:00,289.69916,4.9062877,1.0652456320332784,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,4039.3125
1955-08-01 00:00:00,288.7217,3.3620508,1.389014712516773,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,2891.451612903226
1955-09-01 00:00:00,285.71347,2.4264185,1.1408970731933241,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,1834.2
1955-10-01 00:00:00,280.00842,1.9580877,0.531161103904531,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,1338.1290322580646
1955-11-01 00:00:00,274.91302,1.1744705,-1.0052566027897454,3.2098583972406414,55.58380642820507,1.988568896176616,60.21714074172627,1090.1
1955-12-01 00:00:00,273.73978,2.3036077,-1.4321823207510371,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,1380.5625
1956-01-01 00:00:00,271.60532,1.7799658,-1.6815125218670468,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,1461.225806451613
1956-02-01 00:00:00,261.73465,1.194128,-1.965281753441275,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,1084.2666666666667
1956-03-01 00:00:00,274.0587,2.3073869,-1.5402870625726917,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,2767.6875
1956-04-01 00:00:00,278.41,3.4540317,-1.0816565665637812,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,1899.1000000000001
1956-05-01 00:00:00,284.75635,2.5074399,-0.7789567286233813,5.169511232551854,46.7395086219339,1.988568896176616,60.21714074172627,2401.6129032258063
1956-06-01 00:00:00,286.22827,4.5618114,0.5968303781286053,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,3221.633333333333
1956-07-01 00:00:00,289.9569,3.652578,1.0538633013081566,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,2622.8064516129034
1956-08-01 00:00:00,288.25208,3.8789928,1.1837242439792992,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,2489.5806451612902
1956-09-01 00:00:00,286.58243,1.7171227,0.9367290772018084,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,2130.5666666666666
1956-10-01 00:00:00,280.09274,3.4938958,0.5644514426446352,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,1497.6129032258063
1956-11-01 00:00:00,273.2222,2.0896611,-0.05298583367791139,5.169511232551854,46.7395086219339,4.135331753257892,50.258653501281316,1769.6000000000001
1956-12-01 00:00:00,271.78986,1.4158666,-1.0894326079300733,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,2121.8064516129034
1957-01-01 00:00:00,269.9478,1.4405303,-1.202059771343853,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,1400.3548387096773
1957-02-01 00:00:00,275.24997,3.3591423,-1.2563852575643482,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,1949.0357142857142
1957-03-01 00:00:00,278.13727,1.7410529,-1.3951891217602321,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,2303.451612903226
1957-04-01 00:00:00,279.87997,2.397021,-0.9983419445063909,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,2090.8
1957-05-01 00:00:00,282.13303,2.586514,-0.5159528856581759,3.9073629326702966,52.99130221768334,4.135331753257892,50.258653501281316,1865.774193548387
1957-06-01 00:00:00,289.65854,3.6780107,-0.38037349041726315,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,2535.4333333333334
1957-07-01 00:00:00,290.5486,5.3601956,1.0050805466471926,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,3364.125
1957-08-01 00:00:00,288.12784,3.219421,1.2550917892302424,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,2630.1612903225805
1957-09-01 00:00:00,284.78455,3.2188146,1.4309274795201607,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,1935.8
1957-10-01 00:00:00,280.7472,0.9142651,0.5533961529026936,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,1404.3870967741937
1957-11-01 00:00:00,276.67032,1.8229454,-0.8995466585072168,3.9073629326702966,52.99130221768334,3.4984893679644853,51.397771860134604,1025.7333333333333
1957-12-01 00:00:00,271.59766,1.8752549,-1.4444594615305837,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,1118.8125
1958-01-01 00:00:00,270.14062,2.5569334,-1.699199648933891,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,1139.6129032258063
1958-02-01 00:00:00,273.87,4.186659,-0.36372604022970767,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,2813.103448275862
1958-03-01 00:00:00,271.40613,2.0762475,-0.2563690124447344,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,2022.483870967742
1958-04-01 00:00:00,277.536,2.8930962,0.1657011474843399,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,2351.0
1958-05-01 00:00:00,287.02338,2.6674237,0.21011571654964967,6.311862843912065,50.59961690451372,3.4984893679644853,51.397771860134604,2894.1935483870966
1958-06-01 00:00:00,287.3303,4.566495,0.36000222797888065,6.311862843912065,50.59961690451372,3.824589574453505,46.79822762946327,2401.9
1958-07-01 00:00:00,290.24176,3.2764397,0.8000946680549357,6.311862843912065,50.59961690451372,3.824589574453505,46.79822762946327,2520.483870967742
